clinic,encounter,day,encounters
73103,5,2011-07-31,238
73103,5,2011-08-31,262
73103,5,2011-09-30,44
73103,5,2011-10-31,106
73103,5,2011-11-30,108
73103,5,2011-12-31,168
73103,5,2012-01-31,230
73103,5,2012-02-29,206
73103,6,2006-01-31,33
73103,6,2006-02-28,28
73103,6,2006-03-31,37
73103,6,2006-04-30,40
73103,6,2006-05-31,35
73103,6,2006-06-30,42
73103,6,2006-07-31,42
73103,6,2006-08-31,33
73103,6,2006-09-30,40
73103,6,2006-10-31,48
73103,6,2006-11-30,32
73103,6,2006-12-31,39
73103,6,2007-01-31,45
73103,6,2007-02-28,57
73103,6,2007-03-31,33
73103,6,2007-04-30,60
73103,6,2007-05-31,52
73103,6,2007-06-30,48
73103,6,2007-07-31,62
73103,6,2007-08-31,16
73103,6,2007-09-30,8
73103,6,2007-10-31,32
73103,6,2007-11-30,13
73103,6,2007-12-31,17
73103,6,2008-01-31,29
73103,6,2008-02-29,74
73103,6,2008-03-31,105
73103,6,2008-04-30,93
73103,6,2008-05-31,52
73103,6,2008-06-30,35
73103,6,2008-07-31,52
73103,6,2008-08-31,66
73103,6,2008-09-30,76
73103,6,2008-10-31,72
73103,6,2008-11-30,41
73103,6,2008-12-31,30
73103,6,2009-01-31,55
73103,6,2009-02-28,39
73103,6,2009-03-31,62
73103,6,2009-04-30,63
73103,6,2009-05-31,53
73103,6,2009-06-30,37
73103,6,2009-07-31,32
73103,6,2009-08-31,32
73103,6,2009-09-30,32
73103,6,2009-10-31,42
73103,6,2009-11-30,46
73103,6,2009-12-31,42
73103,6,2010-01-31,22
73103,6,2010-02-28,34
73103,6,2010-03-31,118
73103,6,2010-04-30,73
73103,6,2010-05-31,104
73103,6,2010-06-30,74
73103,6,2010-07-31,47
73103,6,2010-08-31,73
73103,6,2010-09-30,119
73103,6,2010-10-31,141
73103,6,2010-11-30,107
73103,6,2010-12-31,91
73103,6,2011-01-31,63
73103,6,2011-02-28,47
73103,6,2011-03-31,82
73103,6,2011-04-30,131
73103,6,2011-05-31,121
73103,6,2011-06-30,92
73103,6,2011-07-31,107
73103,6,2011-08-31,116
73103,6,2011-09-30,46
73103,6,2011-10-31,62
73103,6,2011-11-30,82
73103,6,2011-12-31,76
73103,6,2012-01-31,98
73103,6,2012-02-29,61
73103,7,2006-05-31,1
73103,7,2006-12-31,5
73103,7,2007-01-31,1
73103,7,2007-02-28,4
73103,7,2007-03-31,1
73103,7,2007-07-31,2
73103,7,2007-08-31,1
73103,7,2007-09-30,1
73103,7,2007-12-31,12
73103,7,2008-01-31,2
73103,7,2008-03-31,5
73103,7,2008-04-30,3
73103,7,2008-05-31,2
73103,7,2008-06-30,3
73103,7,2008-07-31,5
73103,7,2008-08-31,13
73103,7,2009-02-28,3
73103,7,2009-03-31,11
73103,7,2009-04-30,9
73103,7,2009-05-31,6
73103,7,2009-06-30,10
73103,7,2009-07-31,53
73103,7,2009-08-31,31
73103,7,2009-09-30,20
73103,7,2009-10-31,19
73103,7,2009-11-30,3
73103,7,2009-12-31,5
73103,7,2010-01-31,3
73103,7,2010-02-28,43
73103,7,2010-03-31,58
73103,7,2010-04-30,68
73103,7,2010-05-31,57
73103,7,2010-06-30,55
73103,7,2010-07-31,47
73103,7,2010-08-31,82
73103,7,2010-09-30,36
73103,7,2010-10-31,31
73103,7,2010-11-30,53
73103,7,2010-12-31,40
73103,7,2011-01-31,66
73103,7,2011-02-28,52
73103,7,2011-03-31,68
73103,7,2011-04-30,67
73103,7,2011-05-31,44
73103,7,2011-06-30,47
73103,7,2011-07-31,44
73103,7,2011-08-31,31
73103,7,2011-09-30,56
73103,7,2011-11-30,7
73103,7,2012-01-31,43
73103,9,2008-08-31,1
73103,9,2009-02-28,3
73103,9,2009-03-31,1
73103,9,2009-06-30,1
73103,10,2006-01-31,14
73103,10,2006-02-28,13
73103,10,2006-03-31,22
73103,10,2006-04-30,13
73103,10,2006-05-31,18
73103,10,2006-06-30,21
73103,10,2006-07-31,14
73103,10,2006-08-31,19
73103,10,2006-09-30,14
73103,10,2006-10-31,20
73103,10,2006-11-30,9
73103,10,2006-12-31,13
73103,10,2007-01-31,18
73103,10,2007-02-28,25
73103,10,2007-03-31,23
73103,10,2007-04-30,27
73103,10,2007-05-31,17
73103,10,2007-06-30,18
73103,10,2007-07-31,18
73103,10,2007-08-31,9
73103,10,2007-09-30,3
73103,10,2007-10-31,13
73103,10,2007-11-30,11
73103,10,2007-12-31,11
73103,10,2008-01-31,13
73103,10,2008-02-29,11
73103,10,2008-03-31,9
73103,10,2008-04-30,9
73103,10,2008-05-31,9
73103,10,2008-06-30,12
73103,10,2008-07-31,32
73103,10,2008-08-31,16
73103,10,2008-09-30,7
73103,10,2008-10-31,5
73103,10,2008-11-30,10
73103,10,2008-12-31,7
73103,10,2009-01-31,17
73103,10,2009-02-28,14
73103,10,2009-03-31,16
73103,10,2009-04-30,8
73103,10,2009-05-31,9
73103,10,2009-06-30,14
73103,10,2009-07-31,12
73103,10,2009-08-31,11
73103,10,2009-09-30,12
73103,10,2009-10-31,11
73103,10,2009-11-30,12
73103,10,2009-12-31,11
73103,10,2010-01-31,8
73103,10,2010-02-28,5
73103,10,2010-03-31,8
73103,10,2010-04-30,15
73103,10,2010-05-31,6
73103,10,2010-06-30,7
73103,10,2010-07-31,3
73103,10,2010-08-31,9
73103,10,2010-09-30,6
73103,10,2010-10-31,7
73103,10,2010-11-30,3
73103,10,2010-12-31,9
73103,10,2011-01-31,6
73103,10,2011-02-28,2
73103,10,2011-03-31,7
73103,10,2011-04-30,14
73103,10,2011-05-31,12
73103,10,2011-06-30,12
73103,10,2011-07-31,3
73103,10,2011-08-31,6
73103,10,2011-09-30,14
73103,10,2011-10-31,8
73103,10,2011-11-30,5
73103,10,2011-12-31,5
73103,10,2012-01-31,10
73103,10,2012-02-29,3
73103,11,2007-04-30,1
73103,11,2009-11-30,2
73103,11,2010-01-31,2
73103,11,2010-02-28,13
73103,11,2010-03-31,11
73103,11,2010-04-30,12
73103,11,2010-05-31,17
73103,11,2010-06-30,12
73103,11,2010-07-31,20
73103,11,2010-08-31,11
73103,11,2010-09-30,15
73103,11,2010-10-31,10
73103,11,2010-11-30,16
73103,11,2010-12-31,16
73103,11,2011-01-31,14
73103,11,2011-02-28,8
73103,11,2011-03-31,6
73103,11,2011-04-30,23
73103,11,2011-05-31,17
73103,11,2011-06-30,19
73103,11,2011-07-31,23
73103,11,2011-08-31,18
73103,11,2011-09-30,1
73103,11,2011-10-31,4
73103,11,2011-12-31,7
73103,11,2012-01-31,10
73103,11,2012-02-29,8
73103,12,2006-02-28,2
73103,12,2006-04-30,1
73103,12,2006-09-30,2
73103,12,2006-10-31,2
73103,12,2006-11-30,1
73103,12,2007-01-31,1
73103,12,2007-02-28,22
73103,12,2007-03-31,4
73103,12,2007-04-30,1
73103,12,2007-05-31,1
73103,12,2007-06-30,1
73103,12,2007-07-31,2
73103,12,2007-09-30,1
73103,12,2007-10-31,4
73103,12,2007-11-30,3
73103,12,2007-12-31,1
73103,12,2008-01-31,2
73103,12,2008-02-29,3
73103,12,2008-03-31,2
73103,12,2008-04-30,2
73103,12,2008-05-31,2
73103,12,2008-06-30,1
73103,12,2008-07-31,13
73103,12,2008-08-31,12
73103,12,2008-09-30,7
73103,12,2008-10-31,5
73103,12,2008-11-30,4
73103,12,2009-01-31,2
73103,12,2009-02-28,4
73103,12,2009-03-31,14
73103,12,2009-04-30,2
73103,12,2009-05-31,7
73103,12,2009-06-30,5
73103,12,2009-07-31,13
73103,12,2009-08-31,22
73103,12,2009-09-30,17
73103,12,2009-10-31,29
73103,12,2009-11-30,6
73103,12,2009-12-31,14
73103,12,2010-01-31,6
73103,12,2010-02-28,17
73103,12,2010-03-31,41
73103,12,2010-04-30,29
73103,12,2010-05-31,12
73103,12,2010-06-30,28
73103,12,2010-07-31,28
73103,12,2010-08-31,6
73103,12,2010-09-30,34
73103,12,2010-10-31,9
73103,12,2010-11-30,2
73103,12,2010-12-31,4
73103,12,2011-01-31,6
73103,12,2011-02-28,75
73103,12,2011-03-31,6
73103,12,2011-04-30,1
73103,12,2011-05-31,2
73103,12,2011-06-30,4
73103,12,2011-07-31,3
73103,12,2011-08-31,8
73103,12,2011-10-31,1
73103,12,2011-11-30,1
73103,12,2011-12-31,2
73103,12,2012-01-31,2
73103,12,2012-02-29,1
73103,14,2010-04-30,22
73103,14,2010-05-31,59
73103,14,2010-06-30,22
73103,14,2010-07-31,73
73103,14,2010-08-31,71
73103,14,2010-09-30,21
73103,14,2010-10-31,183
73103,14,2010-11-30,169
73103,14,2010-12-31,174
73103,14,2011-01-31,161
73103,14,2011-02-28,140
73103,14,2011-03-31,184
73103,14,2011-04-30,137
73103,14,2011-05-31,186
73103,14,2011-06-30,166
73103,14,2011-07-31,163
73103,14,2011-08-31,160
73103,14,2011-09-30,13
73103,14,2011-10-31,14
73103,14,2011-11-30,1
73103,14,2011-12-31,9
73103,14,2012-01-31,92
73103,14,2012-02-29,92
73103,15,2006-01-31,3
73103,15,2006-02-28,3
73103,15,2006-03-31,3
73103,15,2006-05-31,2
73103,15,2006-06-30,3
73103,15,2006-07-31,3
73103,15,2006-08-31,1
73103,15,2007-04-30,1
73103,15,2007-05-31,3
73103,15,2007-06-30,1
73103,15,2007-08-31,2
73103,15,2007-10-31,3
73103,15,2007-12-31,3
73103,15,2008-02-29,2
73103,15,2008-04-30,1
73103,15,2008-05-31,1
73103,15,2008-06-30,1
73103,15,2008-10-31,2
73103,15,2008-11-30,2
73103,15,2009-01-31,1
73103,15,2009-03-31,1
73103,15,2009-04-30,1
73103,15,2009-06-30,2
73103,15,2009-07-31,3
73103,15,2009-08-31,4
73103,15,2009-09-30,4
73103,15,2009-11-30,1
73103,15,2010-03-31,1
73103,15,2010-04-30,5
73103,15,2010-05-31,1
73103,15,2010-08-31,3
73103,15,2010-09-30,13
73103,15,2010-10-31,2
73103,15,2010-12-31,1
73103,15,2011-01-31,1
73103,15,2011-02-28,2
73103,15,2011-04-30,1
73103,15,2011-05-31,3
73103,15,2011-06-30,2
73103,15,2011-07-31,2
73103,15,2011-08-31,1
73103,15,2011-09-30,3
73103,15,2011-10-31,2
73103,15,2011-11-30,3
73103,15,2012-01-31,3
73103,15,2012-02-29,2
73103,16,2006-01-31,4
73103,16,2006-02-28,2
73103,16,2006-03-31,3
73103,16,2006-05-31,2
73103,16,2006-06-30,2
73103,16,2006-07-31,4
73103,16,2006-08-31,1
73103,16,2006-09-30,1
73103,16,2007-04-30,1
73103,16,2007-05-31,3
73103,16,2007-06-30,1
73103,16,2007-08-31,1
73103,16,2007-09-30,1
73103,16,2007-10-31,2
73103,16,2007-12-31,3
73103,16,2008-02-29,2
73103,16,2008-04-30,1
73103,16,2008-05-31,1
73103,16,2008-08-31,1
73103,16,2008-10-31,2
73103,16,2008-11-30,2
73103,16,2009-01-31,1
73103,16,2009-04-30,2
73103,16,2009-06-30,2
73103,16,2009-07-31,3
73103,16,2009-08-31,4
73103,16,2009-09-30,6
73103,16,2009-11-30,1
73103,16,2010-03-31,1
73103,16,2010-04-30,5
73103,16,2010-05-31,1
73103,16,2010-08-31,3
73103,16,2010-09-30,13
73103,16,2010-10-31,1
73103,16,2010-11-30,1
73103,16,2011-01-31,2
73103,16,2011-02-28,2
73103,16,2011-03-31,1
73103,16,2011-04-30,1
73103,16,2011-05-31,2
73103,16,2011-06-30,1
73103,16,2011-07-31,3
73103,16,2011-08-31,1
73103,16,2011-09-30,3
73103,16,2011-10-31,2
73103,16,2011-11-30,3
73103,16,2012-01-31,3
73103,16,2012-02-29,2
73103,17,2006-01-31,30
73103,17,2006-02-28,29
73103,17,2006-03-31,42
73103,17,2006-04-30,31
73103,17,2006-05-31,45
73103,17,2006-06-30,32
73103,17,2006-07-31,37
73103,17,2006-08-31,39
73103,17,2006-09-30,41
73103,17,2006-10-31,42
73103,17,2006-11-30,31
73103,17,2006-12-31,29
73103,17,2007-01-31,27
73103,17,2007-02-28,28
73103,17,2007-03-31,30
73103,17,2007-04-30,28
73103,17,2007-05-31,29
73103,17,2007-06-30,36
73103,17,2007-07-31,34
73103,17,2007-08-31,30
73103,17,2007-09-30,28
73103,17,2007-10-31,29
73103,17,2007-11-30,26
73103,17,2007-12-31,22
73103,17,2008-01-31,38
73103,17,2008-02-29,29
73103,17,2008-03-31,32
73103,17,2008-04-30,35
73103,17,2008-05-31,33
73103,17,2008-06-30,23
73103,17,2008-07-31,25
73103,17,2008-08-31,20
73103,17,2008-09-30,13
73103,17,2008-10-31,17
73103,17,2008-11-30,16
73103,17,2008-12-31,24
73103,17,2009-01-31,20
73103,17,2009-02-28,15
73103,17,2009-03-31,21
73103,17,2009-04-30,26
73103,17,2009-05-31,20
73103,17,2009-06-30,12
73103,17,2009-07-31,18
73103,17,2009-08-31,21
73103,17,2009-09-30,24
73103,17,2009-10-31,22
73103,17,2009-11-30,24
73103,17,2009-12-31,19
73103,17,2010-01-31,23
73103,17,2010-02-28,22
73103,17,2010-03-31,26
73103,17,2010-04-30,28
73103,17,2010-05-31,31
73103,17,2010-06-30,27
73103,17,2010-07-31,29
73103,17,2010-08-31,28
73103,17,2010-09-30,39
73103,17,2010-10-31,33
73103,17,2010-11-30,38
73103,17,2010-12-31,36
73103,17,2011-01-31,34
73103,17,2011-02-28,35
73103,17,2011-03-31,40
73103,17,2011-04-30,32
73103,17,2011-05-31,43
73103,17,2011-06-30,33
73103,17,2011-07-31,39
73103,17,2011-08-31,39
73103,17,2011-09-30,3
73103,17,2011-10-31,9
73103,17,2011-11-30,21
73103,17,2011-12-31,26
73103,17,2012-01-31,38
73103,17,2012-02-29,30
73103,18,2006-01-31,27
73103,18,2006-02-28,30
73103,18,2006-03-31,35
73103,18,2006-04-30,23
73103,18,2006-05-31,39
73103,18,2006-06-30,31
73103,18,2006-07-31,33
73103,18,2006-08-31,37
73103,18,2006-09-30,37
73103,18,2006-10-31,36
73103,18,2006-11-30,32
73103,18,2006-12-31,27
73103,18,2007-01-31,29
73103,18,2007-02-28,27
73103,18,2007-03-31,26
73103,18,2007-04-30,29
73103,18,2007-05-31,27
73103,18,2007-06-30,30
73103,18,2007-07-31,29
73103,18,2007-08-31,28
73103,18,2007-09-30,24
73103,18,2007-10-31,30
73103,18,2007-11-30,23
73103,18,2007-12-31,27
73103,18,2008-01-31,34
73103,18,2008-02-29,29
73103,18,2008-03-31,33
73103,18,2008-04-30,36
73103,18,2008-05-31,34
73103,18,2008-06-30,26
73103,18,2008-07-31,30
73103,18,2008-08-31,27
73103,18,2008-09-30,20
73103,18,2008-10-31,30
73103,18,2008-11-30,24
73103,18,2008-12-31,28
73103,18,2009-01-31,31
73103,18,2009-02-28,19
73103,18,2009-03-31,30
73103,18,2009-04-30,40
73103,18,2009-05-31,27
73103,18,2009-06-30,25
73103,18,2009-07-31,27
73103,18,2009-08-31,27
73103,18,2009-09-30,26
73103,18,2009-10-31,41
73103,18,2009-11-30,26
73103,18,2009-12-31,18
73103,18,2010-01-31,26
73103,18,2010-02-28,30
73103,18,2010-03-31,35
73103,18,2010-04-30,37
73103,18,2010-05-31,39
73103,18,2010-06-30,33
73103,18,2010-07-31,35
73103,18,2010-08-31,36
73103,18,2010-09-30,47
73103,18,2010-10-31,42
73103,18,2010-11-30,46
73103,18,2010-12-31,44
73103,18,2011-01-31,42
73103,18,2011-02-28,42
73103,18,2011-03-31,49
73103,18,2011-04-30,38
73103,18,2011-05-31,50
73103,18,2011-06-30,43
73103,18,2011-07-31,46
73103,18,2011-08-31,47
73103,18,2011-09-30,4
73103,18,2011-10-31,21
73103,18,2011-11-30,27
73103,18,2011-12-31,29
73103,18,2012-01-31,47
73103,18,2012-02-29,32
73103,19,2006-01-31,10
73103,19,2006-02-28,5
73103,19,2006-03-31,7
73103,19,2006-04-30,3
73103,19,2006-05-31,7
73103,19,2006-06-30,4
73103,19,2006-07-31,13
73103,19,2006-08-31,8
73103,19,2006-09-30,7
73103,19,2006-10-31,3
73103,19,2006-12-31,5
73103,19,2007-01-31,11
73103,19,2007-02-28,5
73103,19,2007-03-31,6
73103,19,2007-04-30,2
73103,19,2007-06-30,6
73103,19,2007-07-31,9
73103,19,2007-08-31,1
73103,19,2007-10-31,2
73103,19,2007-11-30,1
73103,19,2007-12-31,5
73103,19,2008-01-31,2
73103,19,2008-02-29,11
73103,19,2008-03-31,11
73103,19,2008-04-30,9
73103,19,2008-05-31,9
73103,19,2008-06-30,6
73103,19,2008-07-31,2
73103,19,2008-08-31,7
73103,19,2008-09-30,2
73103,19,2008-10-31,15
73103,19,2008-11-30,3
73103,19,2008-12-31,2
73103,19,2009-01-31,5
73103,19,2009-02-28,1
73103,19,2009-03-31,7
73103,19,2009-04-30,12
73103,19,2009-05-31,7
73103,19,2009-06-30,2
73103,19,2009-07-31,7
73103,19,2009-08-31,1
73103,19,2009-09-30,7
73103,19,2009-10-31,3
73103,19,2009-11-30,3
73103,19,2009-12-31,2
73103,19,2010-01-31,1
73103,19,2010-02-28,2
73103,19,2010-03-31,10
73103,19,2010-04-30,14
73103,19,2010-05-31,19
73103,19,2010-06-30,7
73103,19,2010-07-31,6
73103,19,2010-08-31,10
73103,19,2010-09-30,18
73103,19,2010-10-31,11
73103,19,2010-11-30,18
73103,19,2010-12-31,4
73103,19,2011-01-31,6
73103,19,2011-02-28,7
73103,19,2011-03-31,16
73103,19,2011-04-30,19
73103,19,2011-05-31,20
73103,19,2011-06-30,9
73103,19,2011-07-31,15
73103,19,2011-08-31,17
73103,19,2011-09-30,6
73103,19,2011-10-31,3
73103,19,2011-11-30,19
73103,19,2011-12-31,12
73103,19,2012-01-31,14
73103,19,2012-02-29,9
73103,20,2010-04-30,1
73103,20,2010-06-30,2
73103,20,2010-07-31,6
73103,20,2010-08-31,3
73103,20,2010-09-30,1
73103,20,2010-10-31,20
73103,20,2010-11-30,14
73103,20,2010-12-31,16
73103,20,2011-01-31,18
73103,20,2011-02-28,12
73103,20,2011-03-31,22
73103,20,2011-04-30,18
73103,20,2011-05-31,27
73103,20,2011-06-30,21
73103,20,2011-07-31,29
73103,20,2011-08-31,25
73103,20,2011-09-30,2
73103,20,2011-10-31,1
73103,20,2011-12-31,1
73103,20,2012-01-31,9
73103,20,2012-02-29,6
73103,21,2007-03-31,1
73103,21,2008-04-30,1
73103,21,2008-08-31,1
73103,21,2009-01-31,1
73103,21,2009-03-31,1
73103,21,2009-08-31,2
73103,21,2009-09-30,2
73103,21,2009-10-31,1
73103,21,2010-02-28,4
73103,21,2010-03-31,4
73103,21,2010-04-30,2
73103,21,2010-05-31,1
73103,21,2010-06-30,1
73103,21,2010-07-31,1
73103,21,2010-08-31,1
73103,21,2010-09-30,1
73103,21,2010-11-30,1
73103,21,2010-12-31,2
73103,21,2011-01-31,1
73103,21,2011-02-28,4
73103,21,2011-03-31,5
73103,21,2011-04-30,1
73103,21,2011-06-30,2
73103,21,2011-08-31,3
73103,21,2011-11-30,2
73103,21,2011-12-31,1
73103,21,2012-01-31,2
73103,21,2012-02-29,2
73103,24,2011-04-30,2
73103,24,2011-06-30,2
73103,24,2011-08-31,2
73103,24,2011-12-31,2
73103,24,2012-01-31,4
73103,25,2011-01-31,1
73103,25,2011-03-31,1
73103,25,2011-05-31,4
73103,25,2011-06-30,10
73103,25,2011-07-31,10
73103,25,2011-08-31,12
73103,25,2011-09-30,2
73103,25,2011-10-31,6
73103,25,2011-11-30,2
73103,25,2012-01-31,8
73103,25,2012-02-29,6
73103,26,2011-06-30,1
73103,27,2011-08-31,1
73103,27,2011-11-30,1
73103,28,2011-08-31,1
73103,28,2012-01-31,3
73103,28,2012-02-29,1
73301,1,2006-01-31,1
73301,1,2006-08-31,1
73301,1,2006-11-30,1
73301,1,2006-12-31,7
73301,1,2007-01-31,3
73301,1,2007-02-28,4
73301,1,2007-03-31,6
73301,1,2007-05-31,3
73301,1,2007-07-31,1
73301,1,2007-08-31,1
73301,1,2007-11-30,5
73301,1,2007-12-31,1
73301,1,2008-01-31,2
73301,1,2008-03-31,5
73301,1,2008-05-31,6
73301,1,2008-06-30,4
73301,1,2008-07-31,4
73301,1,2008-08-31,8
73301,1,2008-09-30,1
73301,1,2008-10-31,5
73301,1,2008-11-30,6
73301,1,2008-12-31,2
73301,1,2009-02-28,2
73301,1,2009-03-31,3
73301,1,2009-04-30,5
73301,1,2009-05-31,2
73301,1,2009-06-30,6
73301,1,2009-07-31,3
73301,1,2009-08-31,6
73301,1,2009-09-30,1
73301,1,2009-10-31,1
73301,1,2009-11-30,3
73301,1,2009-12-31,2
73301,1,2010-02-28,2
73301,1,2010-03-31,7
73301,1,2010-04-30,5
73301,1,2010-05-31,3
73301,1,2010-06-30,3
73301,1,2010-08-31,4
73301,1,2010-09-30,1
73301,1,2010-10-31,3
73301,1,2010-11-30,1
73301,1,2010-12-31,3
73301,1,2011-01-31,5
73301,1,2011-02-28,3
73301,1,2011-03-31,2
73301,1,2011-04-30,2
73301,1,2011-05-31,4
73301,1,2011-06-30,5
73301,1,2011-07-31,1
73301,1,2011-08-31,4
73301,1,2011-09-30,2
73301,1,2011-10-31,3
73301,1,2011-11-30,2
73301,1,2011-12-31,1
73301,1,2012-01-31,6
73301,2,2007-03-31,1
73301,2,2007-04-30,3
73301,2,2007-05-31,2
73301,2,2007-06-30,3
73301,2,2007-07-31,2
73301,2,2007-08-31,2
73301,2,2007-09-30,1
73301,2,2007-10-31,5
73301,2,2007-11-30,6
73301,2,2007-12-31,14
73301,2,2008-01-31,14
73301,2,2008-02-29,15
73301,2,2008-03-31,29
73301,2,2008-04-30,20
73301,2,2008-05-31,18
73301,2,2008-06-30,25
73301,2,2008-07-31,29
73301,2,2008-08-31,27
73301,2,2008-09-30,17
73301,2,2008-10-31,25
73301,2,2008-11-30,25
73301,2,2008-12-31,31
73301,2,2009-01-31,29
73301,2,2009-02-28,28
73301,2,2009-03-31,35
73301,2,2009-04-30,34
73301,2,2009-05-31,32
73301,2,2009-06-30,35
73301,2,2009-07-31,39
73301,2,2009-08-31,38
73301,2,2009-09-30,37
73301,2,2009-10-31,40
73301,2,2009-11-30,36
73301,2,2009-12-31,35
73301,2,2010-01-31,29
73301,2,2010-02-28,36
73301,2,2010-03-31,35
73301,2,2010-04-30,37
73301,2,2010-05-31,40
73301,2,2010-06-30,39
73301,2,2010-07-31,35
73301,2,2010-08-31,35
73301,2,2010-09-30,24
73301,2,2010-10-31,28
73301,2,2010-11-30,34
73301,2,2010-12-31,34
73301,2,2011-01-31,32
73301,2,2011-02-28,39
73301,2,2011-03-31,24
73301,2,2011-04-30,41
73301,2,2011-05-31,42
73301,2,2011-06-30,43
73301,2,2011-07-31,49
73301,2,2011-08-31,49
73301,2,2011-09-30,51
73301,2,2011-10-31,51
73301,2,2011-11-30,52
73301,2,2011-12-31,57
73301,2,2012-01-31,57
73301,2,2012-02-29,45
73301,3,2007-05-31,1
73301,3,2012-01-31,2
73301,4,2007-03-31,3
73301,4,2011-08-31,3
73301,4,2011-09-30,6
73301,4,2011-10-31,2
73301,4,2011-11-30,1
73301,4,2011-12-31,10
73301,4,2012-01-31,14
73301,4,2012-02-29,5
73301,5,2006-12-31,1
73301,5,2007-03-31,7
73301,5,2007-04-30,2
73301,5,2007-05-31,3
73301,5,2007-06-30,3
73301,5,2007-07-31,2
73301,5,2007-08-31,1
73301,5,2007-09-30,1
73301,5,2007-10-31,2
73301,5,2007-11-30,9
73301,5,2007-12-31,10
73301,5,2008-01-31,4
73301,5,2008-02-29,15
73301,5,2008-03-31,29
73301,5,2008-04-30,22
73301,5,2008-05-31,25
73301,5,2008-06-30,27
73301,5,2008-07-31,29
73301,5,2008-08-31,29
73301,5,2008-09-30,23
73301,5,2008-10-31,26
73301,5,2008-11-30,30
73301,5,2008-12-31,31
73301,5,2009-01-31,30
73301,5,2009-02-28,30
73301,5,2009-03-31,35
73301,5,2009-04-30,39
73301,5,2009-05-31,34
73301,5,2009-06-30,37
73301,5,2009-07-31,41
73301,5,2009-08-31,43
73301,5,2009-09-30,37
73301,5,2009-10-31,42
73301,5,2009-11-30,41
73301,5,2009-12-31,39
73301,5,2010-01-31,30
73301,5,2010-02-28,39
73301,5,2010-03-31,39
73301,5,2010-04-30,42
73301,5,2010-05-31,45
73301,5,2010-06-30,44
73301,5,2010-07-31,37
73301,5,2010-08-31,40
73301,5,2010-09-30,37
73301,5,2010-10-31,33
73301,5,2010-11-30,32
73301,5,2010-12-31,41
73301,5,2011-01-31,36
73301,5,2011-02-28,42
73301,5,2011-03-31,36
73301,5,2011-04-30,43
73301,5,2011-05-31,47
73301,5,2011-06-30,49
73301,5,2011-07-31,53
73301,5,2011-08-31,54
73301,5,2011-09-30,54
73301,5,2011-10-31,52
73301,5,2011-11-30,55
73301,5,2011-12-31,60
73301,5,2012-01-31,63
73301,5,2012-02-29,48
73301,6,2006-12-31,13
73301,6,2007-01-31,1
73301,6,2007-02-28,2
73301,6,2007-03-31,5
73301,6,2007-04-30,3
73301,6,2007-05-31,2
73301,6,2007-09-30,9
73301,6,2007-11-30,6
73301,6,2007-12-31,5
73301,6,2008-01-31,3
73301,6,2008-02-29,1
73301,6,2008-03-31,13
73301,6,2008-05-31,10
73301,6,2008-06-30,3
73301,6,2008-07-31,4
73301,6,2008-08-31,9
73301,6,2008-09-30,4
73301,6,2008-10-31,4
73301,6,2008-11-30,5
73301,6,2008-12-31,1
73301,6,2009-01-31,15
73301,6,2009-02-28,5
73301,6,2009-03-31,7
73301,6,2009-04-30,6
73301,6,2009-05-31,5
73301,6,2009-06-30,11
73301,6,2009-07-31,12
73301,6,2009-08-31,17
73301,6,2009-09-30,3
73301,6,2009-10-31,4
73301,6,2009-11-30,7
73301,6,2009-12-31,5
73301,6,2010-01-31,1
73301,6,2010-02-28,7
73301,6,2010-03-31,22
73301,6,2010-04-30,10
73301,6,2010-05-31,12
73301,6,2010-06-30,12
73301,6,2010-07-31,3
73301,6,2010-08-31,10
73301,6,2010-09-30,12
73301,6,2010-10-31,1
73301,6,2010-11-30,11
73301,6,2010-12-31,5
73301,6,2011-01-31,7
73301,6,2011-02-28,11
73301,6,2011-03-31,9
73301,6,2011-04-30,9
73301,6,2011-05-31,8
73301,6,2011-06-30,15
73301,6,2011-07-31,7
73301,6,2011-08-31,13
73301,6,2011-09-30,4
73301,6,2011-10-31,14
73301,6,2011-11-30,7
73301,6,2011-12-31,16
73301,6,2012-01-31,12
73301,6,2012-02-29,5
73301,7,2010-05-31,16
73301,7,2010-06-30,9
73301,7,2010-07-31,13
73301,10,2006-01-31,2
73301,10,2006-03-31,3
73301,10,2006-04-30,3
73301,10,2006-05-31,4
73301,10,2006-06-30,8
73301,10,2006-08-31,2
73301,10,2006-11-30,1
73301,10,2006-12-31,9
73301,10,2007-01-31,3
73301,10,2007-02-28,4
73301,10,2007-03-31,7
73301,10,2007-05-31,3
73301,10,2007-07-31,1
73301,10,2007-08-31,1
73301,10,2007-11-30,6
73301,10,2007-12-31,1
73301,10,2008-01-31,2
73301,10,2008-03-31,6
73301,10,2008-05-31,7
73301,10,2008-06-30,4
73301,10,2008-07-31,5
73301,10,2008-08-31,14
73301,10,2008-09-30,9
73301,10,2008-10-31,4
73301,10,2008-11-30,6
73301,10,2008-12-31,4
73301,10,2009-02-28,3
73301,10,2009-03-31,4
73301,10,2009-04-30,5
73301,10,2009-05-31,2
73301,10,2009-06-30,6
73301,10,2009-07-31,5
73301,10,2009-08-31,6
73301,10,2009-09-30,1
73301,10,2009-10-31,1
73301,10,2009-11-30,3
73301,10,2009-12-31,2
73301,10,2010-02-28,2
73301,10,2010-03-31,7
73301,10,2010-04-30,5
73301,10,2010-05-31,3
73301,10,2010-06-30,3
73301,10,2010-08-31,4
